region,state,order_date,category,product_name,Total_Sales,Total_Profit,Quantity_Sold,Discount_Avg,Discount_Amount,Profit_Margin,Shipping_Time
West,Washington,2019-09-18,Office Supplies,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.71,2,0.0,0.0,0.46979503775620285,6.0
West,Washington,2019-09-21,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,47.94,6,0.0,0.0,0.24001201562030638,6.0
West,Washington,2019-09-24,Office Supplies,Avery Hole Reinforcements,14.95,5.42,3,0.2,2.99,0.3625418060200669,2.0
West,Washington,2019-09-24,Office Supplies,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,10.43,2,0.0,0.0,0.2900444938820912,2.0
West,Washington,2019-09-25,Furniture,Global Super Steno Chair,307.14,-11.52,4,0.2,61.428,-0.03750732564954093,5.0
West,Washington,2019-09-25,Office Supplies,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,5.8,2,0.0,0.0,0.4603174603174603,5.0
West,Washington,2019-09-25,Technology,Logitech G602 Wireless Gaming Mouse,159.98,57.59,2,0.0,0.0,0.3599824978122266,5.0
West,Washington,2019-09-27,Office Supplies,Newell 334,99.2,25.79,5,0.0,0.0,0.2599798387096774,2.0
West,Washington,2019-10-12,Office Supplies,"Contico 72""H Heavy-Duty Storage System",81.96,0.0,2,0.0,0.0,0.0,5.0
West,Washington,2019-10-12,Technology,Kingston Digital DataTraveler 16GB USB 2.0,17.9,3.4,2,0.0,0.0,0.1899441340782123,5.0
West,Washington,2019-10-18,Furniture,Eldon 100 Class Desk Accessories,10.11,3.24,3,0.0,0.0,0.32047477744807124,4.0
West,Washington,2019-10-18,Office Supplies,Xerox 1903,17.94,8.79,3,0.0,0.0,0.4899665551839464,4.0
West,Washington,2019-10-18,Technology,Motorola L703CM,249.58,15.6,2,0.2,49.916000000000004,0.06250500841413574,4.0
West,Washington,2019-10-23,Office Supplies,Avery Non-Stick Binders,3.59,1.12,1,0.2,0.718,0.3119777158774374,5.0
West,Washington,2019-11-02,Technology,Logitech K350 2.4Ghz Wireless Keyboard,447.93,49.27,9,0.0,0.0,0.10999486526912688,0.0
West,Washington,2019-11-05,Office Supplies,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.35,35.65,3,0.2,19.67,0.3624809354346721,0.0
West,Washington,2019-11-19,Furniture,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,22.71,2,0.0,0.0,0.15997464074387152,2.0
West,Washington,2019-11-20,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",22.14,6.42,3,0.0,0.0,0.28997289972899726,5.0
West,Washington,2019-11-20,Office Supplies,Newell 334,119.04,30.95,6,0.0,0.0,0.2599966397849462,5.0
West,Washington,2019-11-20,Technology,AmazonBasics 3-Button USB Wired Mouse,13.98,6.01,2,0.0,0.0,0.42989985693848354,5.0
West,Washington,2019-12-01,Furniture,Bush Advantage Collection Round Conference Table,1913.4,401.81,9,0.0,0.0,0.2099979094805059,4.0
West,Washington,2019-12-01,Furniture,Global Troy Executive Leather Low-Back Tilter,2003.92,125.24,5,0.2,400.78400000000005,0.06249750489041478,4.0
West,Washington,2019-12-01,Office Supplies,Prang Drawing Pencil Set,13.9,5.56,5,0.0,0.0,0.39999999999999997,5.0
West,Washington,2019-12-01,Office Supplies,Tennsco Industrial Shelving,146.73,2.93,3,0.0,0.0,0.01996864990117904,4.0
West,Washington,2019-12-01,Office Supplies,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42,19.4,2,0.2,11.084000000000001,0.35005413208228076,7.0
West,Washington,2019-12-01,Office Supplies,Xerox 219,32.4,15.55,5,0.0,0.0,0.4799382716049383,4.0
West,Washington,2019-12-01,Office Supplies,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,52.53,5,0.0,0.0,0.45998248686514887,4.0
West,Washington,2019-12-07,Office Supplies,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,0.0,2,0.0,0.0,0.0,2.0
West,Washington,2019-12-07,Office Supplies,Avery 509,2.61,1.2,1,0.0,0.0,0.45977011494252873,2.0
West,Washington,2019-12-15,Office Supplies,3M Office Air Cleaner,103.92,36.37,4,0.0,0.0,0.34998075442648185,7.0
West,Washington,2019-12-15,Office Supplies,Acco D-Ring Binder w/DublLock,51.31,18.6,3,0.2,10.262,0.3625024361722861,7.0
West,Washington,2019-12-15,Technology,Logitech G700s Rechargeable Gaming Mouse,899.91,377.96,9,0.0,0.0,0.4199975553110867,7.0
West,Washington,2019-12-16,Office Supplies,Xerox 190,4.98,2.34,1,0.0,0.0,0.4698795180722891,3.0
West,Washington,2019-12-21,Furniture,Bevis 36 x 72 Conference Tables,1618.37,356.04,13,0.0,0.0,0.2199991349320613,3.0
West,Washington,2019-12-21,Technology,Enermax Acrylux Wireless Keyboard,99.6,36.85,1,0.0,0.0,0.3699799196787149,3.0
West,Washington,2020-01-10,Furniture,24-Hour Round Wall Clock,79.92,34.37,4,0.0,0.0,0.43005505505505504,7.0
West,Washington,2020-01-10,Furniture,"DAX Value U-Channel Document Frames, Easel Back",24.85,7.7,5,0.0,0.0,0.30985915492957744,3.0
West,Washington,2020-01-10,Technology,Logitech Media Keyboard K200,69.98,13.3,2,0.0,0.0,0.19005430122892256,7.0
West,Washington,2020-01-22,Furniture,"Contract Clock, 14"", Brown",109.9,37.37,5,0.0,0.0,0.34003639672429475,6.0
West,Washington,2020-01-22,Office Supplies,Xerox 218,12.96,6.22,2,0.0,0.0,0.47993827160493824,5.0
West,Washington,2020-01-30,Furniture,Global Deluxe High-Back Office Chair in Storm,435.17,-59.84,4,0.2,87.034,-0.13750947905416275,2.0
West,Washington,2020-01-30,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,7.77,1,0.0,0.0,0.15994236311239193,2.0
West,Washington,2020-03-14,Furniture,"Global High-Back Leather Tilter, Burgundy",196.78,-22.14,2,0.2,39.356,-0.11251143408883017,2.0
West,Washington,2020-03-22,Furniture,"Global Stack Chair with Arms, Black",167.89,14.69,7,0.2,33.577999999999996,0.08749776639466318,0.0
West,Washington,2020-04-09,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.35,12.82,9,0.2,7.07,0.3626591230551627,4.0
West,Washington,2020-04-16,Office Supplies,Stiletto Hand Letter Openers,28.8,0.86,3,0.0,0.0,0.02986111111111111,2.0
West,Washington,2020-04-21,Office Supplies,Round Ring Binders,8.32,2.81,5,0.2,1.6640000000000001,0.33774038461538464,3.0
West,Washington,2020-05-09,Technology,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,13.16,2,0.0,0.0,0.14002979357310066,5.0
West,Washington,2020-05-10,Office Supplies,Xerox 1965,11.96,5.86,2,0.0,0.0,0.4899665551839465,6.0
West,Washington,2020-05-12,Office Supplies,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,26.9,5,0.0,0.0,0.4899817850637523,5.0
West,Washington,2020-06-02,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,18.72,12,0.2,10.33,0.36243949661181024,4.0
West,Washington,2020-06-02,Office Supplies,Acco Translucent Poly Ring Binders,11.23,3.93,3,0.2,2.246,0.3499554764024933,4.0
West,Washington,2020-06-02,Office Supplies,Riverleaf Stik-Withit Designer Note Cubes,30.18,13.88,3,0.0,0.0,0.45990722332670647,4.0
West,Washington,2020-06-05,Office Supplies,Acme Box Cutter Scissors,61.38,15.96,6,0.0,0.0,0.260019550342131,4.0
West,Washington,2020-06-11,Office Supplies,Avery 486,14.62,6.87,2,0.0,0.0,0.4699042407660739,4.0
West,Washington,2020-06-11,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.98,17.54,14,0.2,10.796,0.324935161170804,4.0
West,Washington,2020-06-11,Technology,Logitech G35 7.1-Channel Surround Sound Headset,389.97,132.59,3,0.0,0.0,0.3400005128599636,4.0
West,Washington,2020-06-14,Furniture,Hon Non-Folding Utility Tables,1115.17,334.55,7,0.0,0.0,0.29999910327573376,4.0
West,Washington,2020-07-01,Office Supplies,Zipper Ring Binder Pockets,2.5,0.9,1,0.2,0.5,0.36,1.0
West,Washington,2020-07-04,Furniture,"Master Caster Door Stop, Brown",25.4,8.64,5,0.0,0.0,0.3401574803149607,0.0
West,Washington,2020-07-04,Technology,Avaya 4621SW VoIP phone,177.48,19.97,3,0.2,35.496,0.11251972053189092,0.0
West,Washington,2020-07-04,Technology,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,9.0,3,0.2,14.396,0.12503473186996386,0.0
West,Washington,2020-07-08,Office Supplies,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.3,6.03,3,0.2,3.8600000000000003,0.3124352331606218,6.0
West,Washington,2020-07-08,Technology,Logitech Mobile Speakerphone P710e - speaker phone,107.98,9.45,1,0.2,21.596000000000004,0.08751620670494535,6.0
West,Washington,2020-07-17,Furniture,"Eldon 300 Class Desk Accessories, Black",24.75,10.89,5,0.0,0.0,0.44,5.0
West,Washington,2020-07-17,Furniture,Eldon Image Series Black Desk Accessories,12.42,4.47,3,0.0,0.0,0.35990338164251207,5.0
West,Washington,2020-07-17,Office Supplies,Home/Office Personal File Carts,69.52,17.38,2,0.0,0.0,0.25,5.0
West,Washington,2020-07-17,Office Supplies,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.82,4.17,3,0.2,2.564,0.3252730109204368,5.0
West,Washington,2020-07-17,Office Supplies,Round Specialty Laser Printer Labels,87.71,41.22,7,0.0,0.0,0.469957815528446,5.0
West,Washington,2020-07-17,Technology,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.78,-4.68,2,0.2,4.156000000000001,-0.22521655437921076,5.0
West,Washington,2020-07-17,Technology,First Data TMFD35 PIN Pad,428.4,89.96,3,0.0,0.0,0.2099906629318394,5.0
West,Washington,2020-08-07,Technology,Logitech Illuminated - Keyboard,179.97,86.39,3,0.0,0.0,0.4800244485191977,4.0
West,Washington,2020-08-17,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.71,5.7,4,0.2,3.1420000000000003,0.362826225334182,4.0
West,Washington,2020-08-21,Office Supplies,Avery Durable Slant Ring Binders With Label Holder,33.44,11.7,10,0.2,6.688,0.3498803827751196,3.0
West,Washington,2020-08-22,Office Supplies,Xerox 202,19.44,9.33,3,0.0,0.0,0.47993827160493824,4.0
West,Washington,2020-08-23,Furniture,Office Star Flex Back Scooter Chair with White Frame,532.7,-39.95,6,0.2,106.54000000000002,-0.07499530692697579,7.0
West,Washington,2020-08-23,Office Supplies,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,11.21,5,0.0,0.0,0.26009280742459395,7.0
West,Washington,2020-08-23,Office Supplies,Acme Rosewood Handle Letter Opener,15.88,0.16,4,0.0,0.0,0.010075566750629723,7.0
West,Washington,2020-08-23,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.9,63.87,5,0.0,0.0,0.46997792494481233,7.0
West,Washington,2020-08-23,Office Supplies,Xerox 1978,34.68,16.99,6,0.0,0.0,0.4899077277970011,7.0
West,Washington,2020-08-23,Technology,Okidata C331dn Printer,837.6,62.82,3,0.2,167.52,0.075,7.0
West,Washington,2020-08-26,Office Supplies,Xerox 1931,6.48,3.11,1,0.0,0.0,0.47993827160493824,3.0
West,Washington,2020-09-02,Furniture,"Global Leather Task Chair, Black",215.98,-2.7,3,0.2,43.196,-0.012501157514584684,3.0
West,Washington,2020-09-02,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,30.99,3,0.0,0.0,0.46997270245677886,3.0
West,Washington,2020-09-02,Technology,Hewlett Packard 610 Color Digital Copier / Printer,999.98,449.99,2,0.0,0.0,0.4499989999799996,6.0
West,Washington,2020-09-08,Furniture,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,14.66,1,0.0,0.0,0.33990261998608856,5.0
West,Washington,2020-09-08,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,14.2,7,0.0,0.0,0.45999352121801096,5.0
West,Washington,2020-09-10,Office Supplies,Avery 487,7.38,3.47,2,0.0,0.0,0.47018970189701903,4.0
West,Washington,2020-09-10,Office Supplies,JM Magazine Binder,39.62,13.87,3,0.2,7.9239999999999995,0.3500757193336699,4.0
West,Washington,2020-09-10,Office Supplies,Storex Dura Pro Binders,14.26,4.46,3,0.2,2.8520000000000003,0.3127629733520337,4.0
West,Washington,2020-09-10,Office Supplies,Xerox 1945,81.98,40.17,2,0.0,0.0,0.4899975603805806,4.0
West,Washington,2020-09-12,Office Supplies,Avery 487,11.07,5.2,3,0.0,0.0,0.46973803071364045,4.0
West,Washington,2020-09-12,Office Supplies,GBC Instant Report Kit,20.7,7.76,4,0.2,4.14,0.3748792270531401,4.0
West,Washington,2020-09-12,Office Supplies,OIC Bulk Pack Metal Binder Clips,10.47,4.82,3,0.0,0.0,0.4603629417382999,4.0
West,Washington,2020-09-15,Office Supplies,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.66,15.82,7,0.2,9.732,0.32511302918207974,5.0
West,Washington,2020-09-15,Office Supplies,SANFORD Major Accent Highlighters,35.4,13.45,5,0.0,0.0,0.3799435028248587,5.0
West,Washington,2020-09-15,Office Supplies,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,10.06,5,0.0,0.0,0.47009345794392526,5.0
West,Washington,2020-09-17,Furniture,Harbour Creations 67200 Series Stacking Chairs,113.89,9.97,2,0.2,22.778000000000002,0.08754060935990869,4.0
West,Washington,2020-09-17,Office Supplies,Avery 481,12.32,5.91,4,0.0,0.0,0.4797077922077922,6.0
West,Washington,2020-09-17,Technology,Clarity 53712,105.58,7.92,2,0.2,21.116,0.07501420723621899,4.0
West,Washington,2020-09-20,Furniture,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,40.97,2,0.0,0.0,0.25,4.0
West,Washington,2020-09-23,Furniture,Global Deluxe Steno Chair,184.75,-20.78,3,0.2,36.95,-0.11247631935047361,4.0
West,Washington,2020-09-23,Office Supplies,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.22,4.46,4,0.2,2.644,0.33736762481089255,4.0
West,Washington,2020-09-23,Office Supplies,Acme Design Stainless Steel Bent Scissors,13.68,3.69,2,0.0,0.0,0.26973684210526316,3.0
West,Washington,2020-09-26,Office Supplies,Belkin 7 Outlet SurgeMaster II,236.88,66.33,6,0.0,0.0,0.28001519756838905,4.0
West,Washington,2020-09-26,Office Supplies,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9,14.65,5,0.0,0.0,0.48996655518394655,4.0
West,Washington,2020-09-26,Technology,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,21.0,4,0.0,0.0,0.21,4.0
West,Washington,2020-09-27,Technology,Samsung Galaxy S4,1001.58,125.2,2,0.2,200.31600000000003,0.12500249605623115,6.0
West,Washington,2020-10-07,Office Supplies,"Alliance Super-Size Bands, Assorted Sizes",93.36,0.93,12,0.0,0.0,0.009961439588688947,4.0
West,Washington,2020-10-07,Technology,Okidata C331dn Printer,837.6,62.82,3,0.2,167.52,0.075,2.0
West,Washington,2020-10-14,Technology,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,30.09,3,0.0,0.0,0.17,4.0
West,Washington,2020-10-22,Furniture,"Linden 12"" Wall Clock With Oak Frame",101.94,30.58,3,0.0,0.0,0.29998038061604865,0.0
West,Washington,2020-10-22,Office Supplies,Prang Drawing Pencil Set,8.34,2.25,3,0.0,0.0,0.2697841726618705,0.0
West,Washington,2020-10-22,Office Supplies,Xerox 1986,6.68,3.21,1,0.0,0.0,0.48053892215568866,0.0
West,Washington,2020-10-23,Office Supplies,Advantus SlideClip Paper Clips,17.05,8.18,5,0.0,0.0,0.4797653958944281,5.0
West,Washington,2020-11-03,Office Supplies,Newell 332,8.82,2.38,3,0.0,0.0,0.2698412698412698,4.0
West,Washington,2020-11-04,Furniture,"Tenex ""The Solids"" Textured Chair Mats",209.88,35.68,3,0.0,0.0,0.17000190585096245,4.0
West,Washington,2020-11-05,Technology,Cherry 142-key Programmable Keyboard,479.72,52.77,4,0.0,0.0,0.11000166763945635,4.0
West,Washington,2020-11-07,Office Supplies,Wilson Jones International Size A4 Ring Binders,27.68,9.69,2,0.2,5.5360000000000005,0.3500722543352601,4.0
West,Washington,2020-11-13,Furniture,DAX Solid Wood Frames,19.54,7.23,2,0.0,0.0,0.3700102354145343,4.0
West,Washington,2020-11-13,Furniture,"Eldon Image Series Desk Accessories, Burgundy",4.18,1.5,1,0.0,0.0,0.35885167464114837,6.0
West,Washington,2020-11-13,Office Supplies,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,11.45,2,0.0,0.0,0.2601090413448432,4.0
West,Washington,2020-11-19,Furniture,Tenex Chairmats For Use With Carpeted Floors,31.96,1.6,2,0.0,0.0,0.05006257822277847,4.0
West,Washington,2020-11-24,Furniture,Howard Miller Distant Time Traveler Alarm Clock,82.26,33.73,3,0.0,0.0,0.41004133236080714,7.0
West,Washington,2020-11-24,Office Supplies,"Elite 5"" Scissors",25.35,7.6,3,0.0,0.0,0.29980276134122286,4.0
West,Washington,2020-11-24,Office Supplies,Ibico Hi-Tech Manual Binding System,1219.96,381.24,5,0.2,243.99200000000002,0.3125020492475163,3.0
West,Washington,2020-11-26,Office Supplies,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2.56,2,0.2,1.462,0.3502051983584132,6.0
West,Washington,2020-12-05,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,407.98,132.59,3,0.2,81.596,0.3249914211480955,5.0
West,Washington,2020-12-06,Office Supplies,GBC Standard Therm-A-Bind Covers,59.81,19.44,3,0.2,11.962000000000002,0.32502925932118376,6.0
West,Washington,2020-12-06,Office Supplies,Ibico Plastic and Wire Spiral Binding Combs,47.21,15.34,7,0.2,9.442,0.3249311586528278,6.0
West,Washington,2020-12-06,Office Supplies,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,16.15,1,0.0,0.0,0.4499860685427695,6.0
West,Washington,2020-12-06,Office Supplies,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,89.16,5,0.0,0.0,0.47000527148128624,6.0
West,Washington,2020-12-06,Office Supplies,Xerox 1880,248.08,116.6,7,0.0,0.0,0.4700096742986133,6.0
West,Washington,2020-12-06,Technology,Google Nexus 5,431.98,27.0,3,0.2,86.39600000000002,0.0625028936524839,6.0
West,Washington,2020-12-06,Technology,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,13.72,1,0.2,31.358,0.08750558071305568,6.0
West,Washington,2020-12-10,Office Supplies,GBC DocuBind P50 Personal Binding Machine,153.55,51.82,3,0.2,30.710000000000004,0.3374796483230218,7.0
West,Washington,2020-12-10,Office Supplies,Harmony HEPA Quiet Air Purifiers,35.1,12.28,3,0.0,0.0,0.3498575498575498,7.0
West,Washington,2020-12-10,Office Supplies,Holmes HEPA Air Purifier,65.34,22.87,3,0.0,0.0,0.3500153045607591,7.0
West,Washington,2020-12-10,Office Supplies,Xerox 1988,123.92,55.76,4,0.0,0.0,0.4499677211103938,7.0
West,Washington,2020-12-10,Technology,Kingston Digital DataTraveler 16GB USB 2.0,44.75,8.5,5,0.0,0.0,0.18994413407821228,7.0
West,Washington,2020-12-11,Furniture,3M Hangers With Command Adhesive,14.8,6.07,4,0.0,0.0,0.4101351351351351,5.0
West,Washington,2020-12-11,Technology,AT&T TR1909W,302.38,22.68,3,0.2,60.476,0.07500496064554533,5.0
West,Washington,2020-12-11,Technology,First Data FD10 PIN Pad,316.0,31.6,4,0.0,0.0,0.1,5.0
West,Washington,2020-12-17,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",46.53,13.03,3,0.0,0.0,0.2800343864173651,5.0
West,Washington,2020-12-22,Office Supplies,Wilson Jones International Size A4 Ring Binders,55.36,19.38,4,0.2,11.072000000000001,0.3500722543352601,2.0
West,Washington,2020-12-22,Technology,Texas Instrument TI-15 Fraction Calculator,11.56,3.76,1,0.2,2.3120000000000003,0.32525951557093424,2.0
West,Washington,2020-12-23,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,37.94,18.21,2,0.0,0.0,0.4799683711122826,7.0
West,Washington,2020-12-23,Office Supplies,Newell 317,8.82,2.56,3,0.0,0.0,0.29024943310657597,7.0
West,Washington,2020-12-23,Office Supplies,SAFCO Boltless Steel Shelving,227.28,2.27,2,0.0,0.0,0.009987680394227384,7.0
West,Washington,2020-12-23,Office Supplies,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,1.18,2,0.0,0.0,0.28095238095238095,7.0
West,Washington,2020-12-23,Office Supplies,Staple envelope,61.96,30.36,2,0.0,0.0,0.48999354422207875,7.0
West,Washington,2020-12-23,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.9,4,0.0,0.0,0.05000357807356519,7.0
West,Washington,2020-12-23,Office Supplies,Xerox 1911,47.9,22.99,1,0.0,0.0,0.4799582463465553,7.0
West,Washington,2020-12-24,Office Supplies,Xerox 1898,33.4,16.03,5,0.0,0.0,0.4799401197604791,1.0
West,Washington,2020-12-25,Furniture,Global Executive Mid-Back Manager's Chair,698.35,52.38,3,0.2,139.67000000000002,0.07500536980024343,5.0
West,Washington,2020-12-25,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,629.01,5,0.0,0.0,0.36,5.0
West,Washington,2020-12-26,Office Supplies,Strathmore Photo Mount Cards,33.9,15.59,5,0.0,0.0,0.459882005899705,4.0
West,Washington,2021-01-08,Furniture,Balt Solid Wood Round Tables,892.98,80.37,2,0.0,0.0,0.09000201572263657,3.0
West,Washington,2021-01-21,Furniture,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,18.7,1,0.0,0.0,0.22005177688867966,4.0
West,Washington,2021-01-21,Office Supplies,Acco Translucent Poly Ring Binders,18.72,6.55,5,0.2,3.7439999999999998,0.3498931623931624,4.0
West,Washington,2021-01-21,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,242.94,9.72,3,0.0,0.0,0.04000987898246481,4.0
West,Washington,2021-01-21,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,99.7,33.65,6,0.2,19.94,0.3375125376128385,4.0
West,Washington,2021-01-21,Office Supplies,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,9.43,4,0.2,5.588000000000001,0.3375089477451682,4.0
West,Washington,2021-01-21,Technology,Logitech Illuminated - Keyboard,179.97,86.39,3,0.0,0.0,0.4800244485191977,4.0
West,Washington,2021-01-23,Office Supplies,Pressboard Hanging Data Binders for Unburst Sheets,19.68,6.89,5,0.2,3.936,0.35010162601626016,5.0
